Arquivo,Tipo,Data,Score_Mistral,Status,Clean_Text
Copom266-not20241106266.pdf,Ata COPOM,2024-11-06,-0.7,SUCESSO,"condução da política monetária 18. O Copom passou então à discussão da condução da política monetária, considerando o conjunto de projeções analisado, assim como o balanço de riscos para a inflação prospectiva. 19. O Comitê avaliou que o cenário, marcado por resiliência na atividade, pressões no mercado de trabalho, hiato do produto positivo, elevação das projeções de inflação e expectativas desancoradas, demanda uma política monetária mais contracionista 20. Considerando a necessidade de uma política monetária mais contracionista, o Comitê julgou adequado realizar um aumento de maior magnitude na taxa Selic. Enfatizou-se que um aumento de 0,50 ponto percentual se mostra apropriado diante das condições econômicas correntes e das incertezas prospectivas, refletindo o compromisso de convergência da inflação à meta, essencial para a construção contínua de credibilidade . Em virtude das incertezas envolvidas, o Comite preferiu uma comunicação que reforça a importância do acompanhamento dos cenários ao longo do tempo, sem conferir indicação futura de seus próximos passos, insistindo, entretanto, 266ª Reunião COPOM 5 e 6 de novembro 6 bcb.gov.br no seu firme compromisso de convergência da inflação à meta. D) Decisão de política monetária 21. O cenário segue marcado por resiliência na atividade, pressões no mercado de trabalho, hiato do produto positivo, elevação das projeções de inflação e expectativas desancoradas, o que demanda uma política monetária mais contracionista. Considerando a evolução do processo de desinflação, os cenários avaliados, o balanço de riscos e o amplo conjunto de informações disponíveis, o Copom decidiu, por unanimidade, elevar a taxa básica de juros em 0,50 ponto percentual, para 11,25% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade eco nômica e fomento do pleno emprego. 22. O ritmo de ajustes futuros na taxa de juros e a magnitude total do ciclo de aperto monetário serão ditados pelo firme compromisso de convergência da inflação à meta e dependerão da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. 23. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquino Santos, Carolina de Assis Barros, Diogo Abry Guillen, Gabriel Muricca Galípolo, Otávio Ribeiro Damaso, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2024 2025 2º tri 2026 IPCA 4,6 3,9 3,6 IPCA livres 4,5 3,8 3,4 IPCA administrados 4,9 4,2 4,3"
Copom267-not20241211267.pdf,Ata COPOM,2024-12-11,-0.7,SUCESSO,"deterioraram de forma relevante . Tal piora demanda uma política monetária ainda mais contracionista. 22. O Comitê então decidiu, unanimemente, pela elevação de 1,00 ponto percentual na taxa Selic e pela comunicação de que, em se confirmando o cenário esperado, antevê ajuste de mesma magnitude nas próximas duas reuniões. Na discussão que embasou tal deliberação duas dimensões foram bastante discutidas. Em primeiro lugar, a magnitude da deterioração de curto e médio prazo do cenário de inflação exigia uma postura mais tempestiva para manter o firme compromisso de convergência da inflação à meta . Em segundo, vários riscos se materializaram tornando o cenário mais adverso, mas menos incerto, permitindo maior visibilidade para que o Comitê oferecesse uma indicação de como antevia as próximas decisões. 23. A magnitude total do ciclo de aperto monetário será ditada pelo firme compromisso de convergência da inflação à meta e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. D) Decisão de política monetária 24. O cenário mais recente é marcado por desancoragem adicional das expectativas de inflação, elevação das projeções de inflação, dinamismo acima do esperado na atividade e maior abertura do hiato do produto, o que exige uma política monetária ainda mais contracionista. 25. O Copom então decidiu realizar um ajuste de maior magnitude, elevando a taxa básica de juros em 1,00 ponto percentual, para 12,25% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 26. Diante de um cenário mais adverso para a convergência da inflação, o Comitê antevê, em se confirmando o cenário esperado, ajustes de mesma magnitude nas próximas duas reuniões. A magnitude total do ciclo de aperto monetário será ditada pelo firme compromisso de convergência da inflação à meta e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. 27. Votaram por essa decisão os seguintes membros do Comitê: Roberto de Oliveira Campos Neto (presidente), Ailton de Aquino Santos, Carolina de Assis Barros, Diogo Abry Guillen, Gabriel Muricca Galípolo, Otávio Ribeiro Damaso, Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2024 2025 2º tri 2026 IPCA 4,9 4,5 4,0 IPCA livres 5,0 4,5 3,8 IPCA administrados 4,6 4,5 4,6"
Copom268-not20250129268.pdf,Ata COPOM,2025-01-29,-0.7,SUCESSO,"Copom passou então à discussão da condução da política monetária, considerando o conjunto de projeções analisado, assim como o balanço de riscos para a inflação prospectiva. 20. O Comitê avaliou que os determinantes de prazo mais curto, como a taxa de câmbio e a inflação corrente, e os determinantes de médio prazo, como o hiato do produto e as expectativas de inflação , seguem exigindo uma política monetária mais contracionista. 21. Na análise do Comitê, o cenário se desenrolou de tal maneira que a indicação anterior de elevação de 1,00 ponto percentual na taxa Selic mostrava- se a decisão apropriada. Além disso, também concluiu que seguia apropriada a indicação anterior de que antevê um ajuste de mesma magnitude na próxima reunião. 22. Para além da próxima reunião, a magnitude total do ciclo de aperto monetário será ditada pelo firme compromisso de convergência da inflação à meta e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. D) Decisão de política monetária 23. O cenário mais recente é marcado por desancoragem adicional das expectativas de inflação, elevação das projeções de inflação, resiliência na atividade econômica e pressões no mercado de trabalho, o que exige uma política monetária mais contracionista. 24. O Copom então decidiu elevar a taxa básica de juros em 1,00 ponto percentual, para 13,25% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 25. Diante d a continuidade do cenário adverso para a convergência da inflação, o Comitê antevê, em se confirmando o cenário esperado, um ajuste de mesma magnitude na próxima reunião. Para além da próxima reunião, o Comitê reforça que a magnitude total do ciclo de aperto monetário será ditada pelo firme compromisso de convergência 268ª Reunião COPOM 28 e 29 de janeiro 7 bcb.gov.br da inflação à meta e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. 26. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 3º tri 2026 IPCA 5,2 4,0 IPCA livres 5,2 3,8 IPCA administrados 5,2 4,6"
Copom269-not20250319269.pdf,Ata COPOM,2025-03-19,-0.7,SUCESSO,"rcado por expectativas desancoradas, projeções elevadas de inflação e resiliência na atividade. 19. O Comitê, em sua comunicação, optou por conjugar três sinalizações sobre a condução de política monetária, caso se confirme o cenário esperado. Primeiramente, julgou que, em função do cenário adverso para a dinâmica da inflação, era apropriado indicar que o ciclo não está encerrado. Em segundo lugar, em f unção das defasagens inerentes ao ciclo monetário em curso, o Comitê também julgou apropriado comunicar que o próximo movimento seria de menor magnitude. Além disso, diante da elevada incerteza, optou-se por indicar apenas a direção do próximo movimento. 20. Para além da próxima reunião, a magnitude total do ciclo de aperto monetário será ditada pelo firme compromisso de convergência da inflação à meta e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. D) Decisão de política monetária 21. O cenário mais recente é marcado por desancoragem adicional das expectativas de inflação, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho, o que exige uma política monetária mais contracionista. 22. O Copom então decidiu elevar a taxa básica de juros em 1,00 ponto percentual, para 14,25% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 23. Diante d a continuidade do cenário adverso para a convergência da inflação, da elevada incerteza e das defasagens inerentes ao ciclo de aperto monetário em curso, o Comitê antevê, em se confirmando o cenário esperado, um ajuste de menor magnitude na próxima reunião. Para além da próxima reunião, o Comitê reforça que a magnitude total do ciclo de aperto monetário será ditada pelo firme compromisso de convergência da inflação à meta e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. 24. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. 269ª Reunião COPOM 18 e 19 de março 7 bcb.gov.br Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 3º tri 2026 IPCA 5,1 3,9 IPCA livres 5,4 3,8 IPCA administrados 4,3 4,2"
Copom270-not20250507270.pdf,Ata COPOM,2025-05-07,-0.7,SUCESSO," ciclo de ajuste e seus impactos acumulados ainda por serem observados, demanda cautela adicional na atuação da política monetária e flexibilidade para incorporar os dados que impactem a dinâmica de inflação. 22. O Comit ê se manterá vigilante e a calibragem do aperto monetário apropriado seguirá guiada pelo objetivo de trazer a inflação à meta no horizonte relevante e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. D) Decisão de política monetária 23. A conjuntura externa, em particular os desenvolvimentos da política comercial norte-americana, e a conjuntura doméstica, em particular a política fiscal, têm 270ª Reunião COPOM 6 e 7 de maio 7 bcb.gov.br impactado os preços de ativos e as expectativas dos agentes. O Comitê segue acompanhando com atenção como os desenvolvimentos da política fiscal impactam a política monetária e os ativos financeiros. O cenário segue sendo marcado por expectativas desancoradas, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho. Tal cenário prescreve uma política monetária em patamar significativamente contracionista por p eríodo prolongado para assegurar a convergência da inflação à meta. 24. O Copom decidiu eleva r a taxa básica de juros em 0,50 ponto percentual, para 14,75% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 25. Para a próxima reunião, o cenário de elevada incerteza, aliado ao estágio avançado do ciclo de ajuste e seus impactos acumulados ainda por serem observados, demanda cautela adicional na atuação da política monetária e flexibilidade para incorporar os dados que impactem a dinâmica de inflação. 26. O Comit ê se manterá vigilante e a calibragem do aperto monetário apropriado seguirá guiada pelo objetivo de trazer a inflação à meta no horizonte relevante e dependerá da evolução da dinâmica da inflação, em especial dos componentes mais sensíveis à atividade econ ômica e à política monetária, das projeções de inflação, das expectativas de inflação, do hiato do produto e do balanço de riscos. 27. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 2026 IPCA 4,8 3,6 IPCA livres 5,3 3,4 IPCA administrados 3,5 4,0"
Copom271-not20250618271.pdf,Ata COPOM,2025-06-18,-0.7,SUCESSO,"onstrução da confiança necessária para definir o patamar apropriado de restrição monetária ao longo do tempo passa por assegurar que os canais de política monetária estejam desobstruídos e sem elementos mitigadores para sua ação. 20. O Comitê avalia que, após um ciclo rápido e firme de elevação de juros, antecipa-se, como estratégia d e condução de política monetária , interromper o ciclo de alta e observar os efeitos do ciclo empreendido para, então, avaliar se a taxa de juros corrente é apropriada para assegurar a convergência da inflação à meta . Ressaltou-se que, determinada a taxa apropriada de juros, ela deve permanecer em patamar significativamente contracionista por período bastante prolongado devido à s expectativas desancoradas. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em prossegu ir no ciclo de ajuste caso julgue apropriado. D) Decisão de política monetária 21. O Comitê segue acompanhando com atenção como os desenvolvimentos da política fiscal impactam a política monetária e os ativos financeiros. O cenário segue sendo marcado por expectativas desancoradas, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho. Para assegurar a convergência da inflação à meta em ambiente de expectativas desancoradas, exige -se uma política monetária em patamar significativamente contracionista por período bastante prolongado. 22. O Copom decidiu elevar a taxa básica de juros em 0,25 ponto percentual, para 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 23. Em se confirmando o cenário esperado, o Comitê antecipa uma interrupção no ciclo de alta de juros para examinar os impactos acumulados do ajuste já realizado, ainda por serem observados, e então avaliar se o nível corrente da taxa de juros, considerando a 271ª Reunião COPOM 17 e 18 de junho 7 bcb.gov.br sua manutenção por período bastante prolongado, é suficiente para assegurar a convergência da inflação à meta. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em prosseguir no ciclo de ajuste caso julgue apropriado. 24. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 2026 IPCA 4,9 3,6 IPCA livres 5,2 3,4 IPCA administrados 3,8 4,1"
Copom272-not20250730272.pdf,Ata COPOM,2025-07-30,-0.8,SUCESSO,"a cotação média da taxa de câmbio observada nos dez dias úteis encerrados no último dia da semana anterior à da reunião do Copom. 272ª Reunião COPOM 29 e 30 de julho 6 bcb.gov.br como estratégia de condução de política monetária, continuar a interrupção do ciclo de alta para observar os efeitos do ciclo empreendido . Ressaltou-se que, determinada a taxa apropriada de juros, ela deve permanecer em patamar significativamente contracionista por período bastante prolongado devido às expectativas desancoradas. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em prosseguir no ciclo de ajuste caso julgue apropriado. D) Decisão de política monetária 23. O Comitê tem acompanhado, com particular atenção, os anúncios referentes à imposição pelos EUA de tarifas comerciais ao Brasil, reforçando a postura de cautela em cenário de maior incerteza. Além disso, segue acompanhando como os desenvolvimentos da política fiscal impactam a política monetária e os ativos financeiros. O cenário segue sendo marcado por expectativas desancoradas, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho. Para assegurar a convergênci a da inflação à meta em ambiente de expectativas desancoradas, exige -se uma política monetária em patamar significativamente contracionista por período bastante prolongado. 24. O Copom decidiu manter a taxa básica de juros em 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica s uavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 25. O cenário atual, marcado por elevada incerteza, exige cautela na condução da política monetária. Em se confirmando o cenário esperado, o Comitê antecipa uma continuação na interrupção no ciclo de alta de juros para examinar os impactos acumulados do ajuste já realizado, ainda por serem observados, e então avaliar se o nível corrente da taxa de juros, considerando a sua manutenção por período bastante prolongado, é suficiente para assegurar a convergência da inflação à meta. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em retomar o ciclo de ajuste caso julgue apropriado. 26. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 2026 1º tri 2027 IPCA 4,9 3,6 3,4 IPCA livres 5,1 3,5 3,3 IPCA administrados 4,4 4,0 3,9"
Copom273-not20250917273.pdf,Ata COPOM,2025-09-17,-0.3,SUCESSO,"dos. Agora, na medida em o cenário tem se delineado conforme esperado, o Comitê inicia um novo estágio em que opta por manter a taxa inalterada e seguir avaliando se, mantido o nível corrente por período bastante prolongado, tal estratégia será suficiente para a convergência da inflação à meta. 18. Endossando o cenário esperado do Comitê até aqui, há uma moderação gradual da atividade em curso, certa diminuição da inflação corrente e alguma redução nas expectativas de inflaçã o. No entanto, o Comitê seguirá vigilante e não hesitará em retomar o ciclo de alta se julgar apropriado. Reafirmou-se o firme compromisso com o mandato do Banco Central de levar a inflação à meta. 2 Valor foi obtido pelo procedimento , que passou a ser adotado na 258ª reunião, de arredondar a cotação média da taxa de câmbio observada nos dez dias úteis encerrados no último dia da semana anterior à da reunião do Copom. 273ª Reunião COPOM 16 e 17 de setembro 6 bcb.gov.br D) Decisão de política monetária 19. O Comitê segue acompanhando os anúncios referentes à imposição de tarifas comerciais pelos EUA ao Brasil, e como os desenvolvimentos da política fiscal doméstica impactam a política monetária e os ativos financeiros , reforçando a postura de cautela em cenário de maior incerteza. O cenário segue sendo marcado por expectativas desancoradas, projeções de inflação elevadas, resiliência na atividade econômica e pressões no mercado de trabalho. Para assegurar a convergência da inflação à meta em ambiente de expectativas desancoradas, exige -se uma política monetária em patamar significativamente contracionista por período bastante prolongado. 20. O Copom decidiu manter a taxa básica de juros em 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica s uavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 21. O cenário atual, marcado por elevada incerteza, exige cautela na condução da política monetária. O Comitê seguirá vigilante, avaliando se a manutenção do nível corrente da taxa de juros por período bastante prolongado é suficiente para assegurar a convergência da inflação à meta. O Comitê enfatiza que os passos futuros da política monetária poderão ser ajustados e que não hesitará em retomar o ciclo de ajuste caso julgue apropriado. 22. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 2026 1º tri 2027 IPCA 4,8 3,6 3,4 IPCA livres 5,0 3,5 3,3 IPCA administrados 4,3 3,8 3,8"
Copom274-not20251105274.pdf,Ata COPOM,2025-11-05,0.6,SUCESSO,"em particular da inflação de serviços; o repasse do câmbio para a inflação, após um processo de maior volatilidade da taxa de câmbio; e as expectativas de inflação, que se mantêm desancoradas e são determinantes para o comportamento da inflação futura. Enfatizou -se que os vetores inflacionários seguem adversos, como resiliência na atividade econômica e pressões no mercado de trabalho, expectativas de inflação desancoradas e projeções de inflação elevadas. Tal cenário prescreve uma política monetária em patamar significativamente contracionista por período bastante prolongado para assegurar a convergência da inflação à meta. C) Discussão sobre a condução da política monetária 16. O Copom passou então à discussão da condução da política monetária, considerando o conjunto de projeções analisado, assim como o balanço de riscos para a inflação prospectiva. 17. Na medida em que o cenário tem se delineado conforme esperado, o Comitê dá prosseguimento ao estágio em que opta por manter a taxa inalterada por período bastante prolongado, mas já com maior convicção de que a taxa corrente é suficiente para assegurar a convergência da inflação à meta. 18. Endossando o cenário esperado do Comitê até aqui, há uma moderação gradual da atividade em curso, certa diminuição da inflação corrente e alguma redução nas expectativas de inflaçã o. No entanto, o Comitê seguirá vigilante e não hesitará em retomar o ciclo de alta se julgar apropriado. Reafirmou-se o firme compromisso com o mandato do Banco Central de levar a inflação à meta. D) Decisão de política monetária 19. O Copom decidiu manter a taxa básica de juros em 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica s uavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 20. O cenário atual, marcado por elevada incerteza, exige cautela na condução da política monetária. O Comitê avalia que a estratégia de manutenção do nível corrente da taxa de juros por período bastante prolongado é suficiente para assegurar a convergência da inflação à meta. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que não hesitará em retomar o ciclo de ajuste caso julgue apropriado. 274ª Reunião COPOM 4 e 5 de novembro 6 bcb.gov.br 21. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 2026 2º tri 2027 IPCA 4,6 3,6 3,3 IPCA livres 4,5 3,6 3,2 IPCA administrados 5,0 3,4 3,5"
Copom275-not20251210275.pdf,Ata COPOM,2025-12-10,0.8,SUCESSO,"reforçou q ue a estratégia seria de manutenção da taxa de juros por período bastante prolongado . Num primeiro momento, debatendo se tal taxa era suficiente, depois julgando que tal taxa era suficiente, e, nesta reunião, concluindo que a estratégia em curso, de manutenção do nível corrente da taxa de juros por período bastante prolongado, é adequada para assegurar a convergência da inflação à meta. 15. O Comitê avalia que a condução cautelosa da política monetária tem contribuído para se observar ganhos desinflacionários e, mais uma vez, reafirma o firme compromisso com o mandato do Banco Central de levar a inflação à meta. Além disso, nota que os vetores inflacionários se mantêm adversos e que seguirá acompanhando o ritmo da atividade econômica, fundamental na determinação da inflação, em particular da inflação de serviços; as expectativas de inflação, que se mantêm desancoradas e são determinantes para o comportamento da inflação futura; o repasse do câmbio para a inflação; o balanço de riscos ; e a própria dinâmica da inflação corrente. Diante das condições observadas e prospectivas, o cenário prescreve uma política monetária significativamente contracionista por período bastante prolongado. 16. Endossando o cenário esperado do Comitê até aqui, prossegue m a moderação gradual da atividade em curso, a diminuição da inflação corrente e a redução nas expectativas de inflaçã o. No entanto, o Comitê seguirá vigilante e , como usual, não hesitará em retomar o ciclo de alta se julgar apropriado. D) Decisão de política monetária 17. O Copom decidiu manter a taxa básica de juros em 15,00% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego. 18. O cenário atual, marcado por elevada incerteza, exige cautela na condução da política monetária. O Comitê avalia que a estratégia em curso, de manutenção do nível corrente da taxa de juros por período bastante prolongado, é adequada para assegurar a convergência da inflação à meta. O Comitê enfatiza que seguirá vigilante, que os passos futuros da política monetária poderão ser ajustados e que , como usual, não hesitará em retomar o ciclo de ajuste caso julgue apropriado. 275ª Reunião COPOM 9 e 10 de dezembro 5 bcb.gov.br 19. Votaram por essa decisão os seguintes membros do Comitê: Gabriel Muricca Galípolo (presidente), Ailton de Aquino Santos, Diogo Abry Guillen, Gilneu Francisco Astolfi Vivan , Izabela Moreira Correa, Nilton José Schneider David , Paulo Picchetti, Renato Dias de Brito Gomes e Rodrigo Alves Teixeira. Tabela 1 Projeções de inflação no cenário de referência Variação do IPCA acumulada em quatro trimestres (%) Índice de preços 2025 2026 2º tri 2027 IPCA 4,4 3,5 3,2 IPCA livres 4,0 3,6 3,2 IPCA administrados 5,3 3,2 3,4"
